synonym_id,species_id,synonym_name,identification_reference
2242,16025,Limnozetes palmerae,"Behan-Pelletier, 1989"
2243,16037,Limonia tripunctata,"Fabricius, 1782"
2244,16041,Kibunea minuta,"Linnaeus, 1758"
2245,16050,Carduelis cannabina,"Linnaeus, 1758"
2246,16051,Carduelis flavirostris,"Linnaeus, 1758"
2247,16066,Ramphogordius sanguineus,"Rathke, 1799"
2248,16069,Linnaemya compta,"Meigen, 1824"
2249,16069,Linnaemya fulgens,"Meigen, 1824"
2250,16072,Linnaemya pudica,"Rondani, 1859"
2251,16088,Liocarcinus arcuatus,"Leach, 1814"
2252,16092,Brachychthonius perpusillus,"Berlese, 1910"
2253,16093,Liochthonius forsslundi,"Chinone, 1974"
2254,16094,Brachychthonius ensifer,"Strenzke, 1951"
2255,16102,Brachychthonius nodosus,"Willmann, 1952"
2256,16102,Brachychthonius scalaris,"Forsslund, 1942"
2257,16105,Brachychthonius hystrinicus,"Forsslund, 1957"
2258,16112,Liogluta alpestris,"Kraatz, 1856"
2259,16112,Liogluta nitidula,"Kraatz, 1856"
2260,16148,Lipiniella arenicola,"Shilova, 1961"
2261,16158,Liposcelis virgatulus,"Pearman, 1929"
2262,16168,Liriomyza solani,"Hering, 1927"
2263,16172,Liriomyza ononidis,"De Meijere, 1925"
2264,16173,Liriomyza leguminosarum,"De Meijere, 1924"
2265,16176,Liriomyza eruciifolii,"De Meijere, 1943"
2266,16187,Liriomyza millefolii,"Hering, 1927"
2267,16189,Liriomyza bellidis,"De Meijere, 1924"
2268,16189,Liriomyza fasciola,"Meigen, 1838"
2269,16190,Liriomyza graminicola,"De Meijere, 1924"
2270,16203,Lispe gemina,"Van der Wulp, 1868"
2271,16203,Lispe pilosa,"Loew, 1862"
2272,16205,Lispe pulchella,"Loew, 1847"
2273,16206,Lispe tenuipalpis,"Stenhammar, 1846"
2274,16211,Lispocephala lacteipennis,"Zetterstedt, 1845"
2275,16248,Triturus helveticus,"Razoumowsky, 1789"
2276,16249,Triturus vulgaris,"Linnaeus, 1758"
2277,16259,Rana catesbeiana,"Shaw, 1802"
2278,16269,Lithobius pusillifrater,"Verhoeff, 1925"
2279,16269,Lithobius pusillus,"Latzel, 1880"
2280,16273,Lithobius duboscqui,"Brölemann, 1896"
2281,16295,Mesoligia literosa,"Haworth, 1809"
2282,16298,Littorina mariae,"Sacchi & Bastelli, 1966"
2283,16301,Littorina tenebrosa,"Montagu, 1803"
2284,16308,Lixus sanguineus,"Rossi, 1790"
2285,16312,Lixus angustatus,"Fabricius, 1775"
2286,16325,Lathrobium multipunctum,"Gravenhorst, 1802"
2287,16336,Trichadenotecnum macilentum,"Roesler, 1939"
2288,16344,Loligo forbesi,"Steenstrup, 1856"
2289,16346,Splanchnotrophus brevipes,"Hancock & Norman, 1863"
2290,16358,Lonchaea vaginalis,"Fallén, 1820"
2291,16374,Lonchaea lucidiventris,"Becker, 1895"
2292,16381,Lonchoptera furcata,"Fallén, 1823"
2293,16388,Chortodes elymi,"Treitschke, 1825"
2294,16420,Longitarsus exoletus,"Linnaeus, 1758"
2295,16454,Lophochaeta ignota,"Štolc, 1886"
2296,16454,Tubifex ignotus,"Stolc, 1886"
2297,16463,Parus cristatus,"Linnaeus, 1758"
2298,16471,Lordiphosa forcipata,"Collin, 1952"
2299,16481,Myrmedobia coleoptrata,"Fallén, 1807"
2300,16513,Lucilia flavipennis,"Kramer, 1917"
2301,16516,Lucilia simulatrix,"Pandellé, 1896"
2302,16520,Lucilia latifrons,"Schiner, 1862"
2303,16520,Lucilia nobilis,"Meigen, 1826"
2304,16554,Lutraria magna,"Da Costa, 1778"
2305,16573,Lycoriella mali,"Fitch, 1856"
2306,16575,Lycoriella vanderwieli,"Schmitz, 1920"
2307,16581,Lyctoxylon japonum,"Reitter, 1879"
2308,16587,Lydella lepida,"Meigen, 1838"
2309,16589,Lydina rebaptizata,"Rondani, 1859"
2310,16609,Felis lynx,"Linnaeus, 1758"
2311,16610,Leporacarus mustelae,"Mégnin, 1885"
2312,16610,Listrophorus mustelae,"Mëgnin, 1885"
2313,16616,Lypha umbrinervis,"Zetterstedt, 1844"
2314,16622,Polyommatus coridon,"Poda, 1761"
2315,16649,Machilis meijerei,"Wygodzinsky, 1954"
2316,16649,Machilis oudemansi,"Wygodzinsky, 1954"
2317,16655,Angulus tenuis,"Da Costa, 1778"
2318,16655,Tellina tenuis,"Da Costa, 1778"
2319,16661,Macquartia nitida,"Robineau-Desvoidy, 1830"
2320,16662,Macquartia occlusa,"Rondani, 1859"
2321,16669,Macrobiotus hufelandii,"Schultze, 1833"
2322,16693,Macrocera maculipennis,"Macquart, 1826"
2323,16700,Gamasus carinatus,"Koch, 1839"
2324,16701,Gamasus decoloratus,"Koch, 1839"
2325,16702,Macrholaspis dentatus,"Evans & Browning, 1956"
2326,16703,Cophrolaspis glaber,"Mueller, 1860"
2327,16703,Gamasus stercorarius,"Kramer, 1876"
2328,16703,Holostaspis glaber,"Mueller, 1860"
2329,16703,Macrocheles subglaber,"Filliponi, 1959"
2330,16705,Nothrolaspis matrius,"Hull, 1925"
2331,16706,Holostapis merdarius,"Berlese, 1889"
2332,16707,Nothrolaspis montanus,"Willmann, 1951"
2333,16708,Acarus muscaedomesticae,"Scopoli, 1772"
2334,16710,Gamasus opacus,"Koch, 1839"
2335,16711,Holostaspis penicilliger,"Berlese, 1904"
2336,16713,Gamasus pisentii,"Berlese, 1882"
2337,16714,Gamasus robustulus,"Berlese, 1904"
2338,16715,Gamasus tardus,"Koch, 1844"
2339,16717,Gamasus vagabundus,"Berlese, 1889"
2340,16718,Holotaspis vernalis,"Berlese, 1887"
2341,16726,Macrodiplosis dryobia,"Löw, 1877"
2342,16727,Macrodiplosis volvens,"Kieffer, 1895"
2343,16741,Macrolabis ruebsaameni,"Hedicke, 1938"
2344,16743,Macrolabis corrugans,"Löw, 1877"
2345,16759,Macronychia ungulans,"Pandellé, 1859"
2346,16761,Dermanissus flavus,"Kolenati, 1857"
2347,16761,Liponyssus britannicus,"Radford, 1941"
2348,16762,Hirstesia britteni,"Radford, 1953"
2349,16762,Liponyssus cyclaspis,"Oudemans, 1906"
2350,16762,Liponyssus kolenatii,"Oudemans, 1902"
2351,16762,Liponyssus pipistrelli,"Oudemans, 1906"
2352,16763,Macropelopia goetghebueri,"Kieffer, 1918"
2353,16784,Macrophya quadrimaculata,"Fabricius, 1787"
2354,16817,Phyllonorycter robiniella,"Clemens, 1859"
2355,16825,Macrosifoniella millefolii,De Geer
2356,16833,Macrosifoniella usquertensis,Hille Ris Lambers
2357,16889,Mactra corallina,"Montagu, 1808"
2358,16894,Crassostrea angulata,"Lamarck, 1819"
2359,16894,Crassostrea gigas,"Thunberg, 1793"
2360,16895,Magdalis armigera,"Geoffroy, 1785"
2361,16920,Malacoceros vulgaris,"Quatrefages, 1843"
2362,16924,Malacomyia fucorum,"Zetterstedt, 1847"
2363,16927,Malaconothrus egregius,"Berlese, 1910"
2364,16930,Malacosoma castrense,"Linnaeus, 1758"
2365,16932,Autoserica castanea,"Arrow, 1913"
2366,16942,Malmgreniella andreapolis,"McIntosh, 1874"
2367,16943,Malmgreniella arenicolae,"De Saint Joseph, 1888"
2368,16944,Malmgreniella castanea,"McIntosh, 1876"
2369,16945,Malmgreniella darbouxi,"Pettibone, 1993"
2370,16946,Malmgreniella ljungmani,"Malmgren, 1867"
2371,16947,Malmgreniella lunulata,"Delle Chiaje, 1830"
2372,16948,Malmgreniella marphysae,"McIntosh, 1876"
2373,16949,Malmgreniella mcintoshi,"Tebble & Chambers, 1982"
2374,16953,Malthinus punctatus,"Geoffroy, 1785"
2375,16972,Tegenaria ferruginea,"Panzer, 1804"
2376,16973,Tegenaria pagana,"Koch, 1840"
2377,16974,Tegenaria picta,"Simon, 1870"
2378,16975,Tegenaria silvestris,"Koch, 1872"
2379,16987,Marenzelleria wireni,"Augener, 1913"
2380,17003,Margelopsis haeckeli,"Hartlaub, 1897"
2381,17011,Marphysa belli,"Audouin & Milne Edwards, 1833"
2382,17018,Marstoniopsis scholtzi,"Schmidt, 1856"
2383,17030,Massalongia ruber,"Kieffer, 1890"
2384,17047,Mayetiola poae,"Bosc, 1817"
2385,17047,Poomyia poae,"Bosc, 1817"
2386,17052,Pemphigocecis ventricola,"Rübsaamen, 1899"
2387,17054,Mecaspis emarginatus,"Fabricius, 1787"
2388,17058,Gymnetron labile,"Herbst, 1795"
2389,17059,Gymnetron pascuorum,"Gyllenhal, 1813"
2390,17074,Medetera rostrata,"Fabricius, 1981"
2391,17094,Medina ornata,"Meigen, 1838"
2392,17114,Ceryle alcyon,"Linnaeus, 1758"
2393,17119,Chalicodoma ericetorum,"Lepeletier, 1841"
2394,17136,Megadelphax sordidulus,"Stål, 1853"
2395,17139,Xantholinus glabratus,"Gravenhorst, 1802"
2396,17144,Pterodectes major,"Trouessart, 1885"
2397,17163,Megamerina loxocerina,"Fallén, 1820"
2398,17177,Megarthrus sinuatocollis,"Lacordaire, 1835"
2399,17183,Megaselia ornatipes,"Schitz, 1926"
2400,17183,Megaselia proxima,"Lundbeck, 1920"
2401,17193,Megaselia mirifica,"Schmitz, 1934"
2402,17197,Megaselia pygmaeoides,"Lundbeck, 1921"
2403,17199,Megaselia cinerella,"Lundbeck, 1920"
2404,17199,Megaselia exigua,"Wood, 1910"
2405,17207,Megaselia anisodactyla,"Schmitz, 1919"
2406,17210,Megaselia armipes,"Schmitz, 1933"
2407,17211,Megaselia carpalis,"Schmitz, 1919"
2408,17217,Megaselia dactylata,"Lundbeck, 1920"
2409,17219,Megaselia hibernica,"Schmitz, 1938"
2410,17219,Megaselia humilis,"Wood, 1909"
2411,17222,Megaselia aperta,"Schmitz, 1921"
2412,17222,Megaselia nudiventris,"Wood, 1909"
2413,17223,Megaselia sordescens,"Schmitz, 1927"
2414,17226,Megaselia cuspidata,"Schmitz, 1919"
2415,17226,Megaselia pungens,"Lundbeck, 1920"
2416,17238,Megaselia furcatinervis,"Schmitz, 1934"
2417,17244,Megaselia plurispinosa,"Lundbeck, 1920"
2418,17248,Megaselia atrimana,"Wood, 1912"
2419,17248,Megaselia egregia,"Lundbeck, 1922"
2420,17248,Megaselia hastata,"Schmitz, 1922"
2421,17257,Megaselia perciliata,"Lundbeck, 1920"
2422,17271,Megaselia subnitida,"Lundbeck, 1920"
2423,17279,Megaselia albipennis,"Wood, 1909"
2424,17282,Megaselia angustifrons,"Wood, 1912"
2425,17283,Megaselia luminosa,"Schmitz, 1952"
2426,17285,Megaselia coaequalis,"Schmitz, 1919"
2427,17286,Megaselia albidihalteris,"Felt, 1896"
2428,17286,Megaselia albidohalteris,"Felt, 1896"
2429,17286,Megaselia deflexa,"Schmitz, 1929"
2430,17288,Megaselia funesta,"Schmitz, 1935"
2431,17288,Megaselia projecta,"Becker, 1901"
2432,17291,Megaselia pseudorata,"Schmitz, 1922"
2433,17297,Megaselia interrupta,"Zetterstedt, 1838"
2434,17306,Megaselia sinuata,"Schmitz, 1926"
2435,17307,Megaselia atripes,"Brues, 1915"
2436,17308,Megaselia clavipes,"Wood, 1910"
2437,17310,Megaselia phoenicura,"Schmitz, 1926"
2438,17313,Megaselia rubra,"Schmitz, 1918"
2439,17316,Megaselia heracleellae,"Bouché, 1834"
2440,17321,Megaselia scutellariformis,"Schmitz, 1926"
2441,17337,Megaselia fuscohalterata,"Schmitz, 1919"
2442,17337,Megaselia xanthogastra,"Schmitz, 1940"
2443,17338,Megaselia angustipennis,"Lundbeck, 1920"
2444,17338,Megaselia consimilis,"Lundbeck, 1920"
2445,17339,Megaselia irregularifrons,"Schmitz, 1921"
2446,17340,Megaselia impolluta,"Schmitz, 1920"
2447,17351,Megaselia pallida,"Lundbeck, 1921"
2448,17352,Megaselia variabilis,"Wood, 1909"
2449,17360,Megasternum obscurum,"Marsham, 1802"
2450,17379,Megasyrphus annulipes,"Zetterstedt, 1838"
2451,17384,Dermaleichus cubitalis,"Mégnin, 1877"
2452,17385,Analges ginglymura,"Mégnin, 1877"
2453,17386,Dermaleichus glandarii,"Buchholz, 1869"
2454,17387,Dermaleichus gallinulae,"Buchholz, 1870"
2455,17387,Dimorphus gallinulae,"Buchholz, 1870"
2456,17388,Megophthalmidia ferruginea,"Van der Wulp, 1859"
2457,17388,Megophthalmidia zugmayeriae,"Dziedzicki, 1889"
2458,17396,Meigenia bisignata,"Meigen, 1824"
2459,17404,Meiosimyza mihalyii,"Papp, 1978"
2460,17409,Melanagromyza aeneiventris,"Fallén, 1823"
2461,17411,Melanagromyza cunctata,"Meigen, 1830"
2462,17449,Baris laticollis,"Marsham, 1802"
2463,17450,Baris morio,"Boheman, 1844"
2464,17451,Melanochaeta aterrima,"Strobl, 1880"
2465,17458,Melanogaster lucida,"Scopoli, 1763"
2466,17458,Melanogaster viduata,"Linnaeus, 1758"
2467,17460,Melanoides tuberculatus,"Müller, 1774"
2468,17461,Melanomyia fimbriata,"Meigen, 1826"
2469,17462,Melanomyia nana,"Meigen, 1826"
2470,17467,Melanophthalma curticollis,"Mannerheim, 1844"
2471,17473,Melanotus rufipes,"Herbst, 1784"
2472,17484,Melecta punctata,"Fabricius, 1775"
2473,17489,Typhlodromus domesticus,"Oudemans, 1929"
2474,17532,Meligethes reclairei,"Scholz, 1933"
2475,17533,Meligethes persicus,"Faldermann, 1837"
2476,17540,Melinda cognata,"Meigen, 1830"
2477,17541,Melinda coerulea,"Meigen, 1826"
2478,17543,Meliscaeva maculicornis,"Zetterstedt, 1843"
2479,17643,Eperigone eschatologica,"Crosby, 1924"
2480,17646,Merodon spinipes,"Fabricius, 1794"
2481,17647,Merodon batumicus,"Paromonov, 1927"
2482,17651,Merodon bulborum,"Rondani, 1845"
2483,17651,Merodon flavicans,"Fabricius, 1794"
2484,17651,Merodon nobilis,"Meigen, 1822"
2485,17651,Merodon transversalis,"Meigen, 1822"
2486,17651,Merodon validus,"Wiedemann, 1822"
2487,17665,Meroplius stercorarius,"Robineau-Desvoidy, 1830"
2488,17673,Mesachorutes marlieri,"Delamare, 1947"
2489,17674,Mesalges diaphanoxus,"Bonnet, 1924"
2490,17675,Dermaleichus oscinum,"Koch, 1840"
2491,17676,Dermaleichus picimajoris,"Buchholz, 1870"
2492,17676,Dimorphus pici,Buchholz
2493,17678,Mesapamea didyma,"Esper, 1788"
2494,17693,Haloentomobrya dollfusi,"Denis, 1924"
2495,17839,Damaeus michaelii,"Hull, 1915"
2496,17839,Metabelba cremersi,"Van der Hammen, 1952"
2497,17852,Metalimnobia xanthoptera,"Meigen, 1804"
2498,17856,Listrophorus pagenstecheri,"Haller, 1880"
2499,17860,Metamasius humipterus,"Linnaeus, 1758"
2500,17915,Methocha ichneumonides,"Latreille, 1804"
2501,17924,Stenula rubrovittata,"Sars, 1882"
2502,17926,Metopia roserii,"Rondani, 1859"
2503,17926,Metopia stackelbergi,"Rohdendorf, 1955"
2504,17927,Metopia leucocephala,"Rossi, 1790"
2505,17931,Metopia rondaniana,"Venturi, 1953"
2506,17933,Leptophora braueri,"Strobl, 1880"
2507,17933,Leptophora cuneata,"Schmitz, 1924"
2508,17933,Metopina cuneata,"Schmitz, 1924"
2509,17953,Metopomyza flavoscutellaris,"Zetterstedt, 1838"
2510,17958,Metopsia retusa,"Stephens, 1843"
2511,17962,Metridium senile,"Linnaeus, 1761"
2512,17963,Metriocnemus atratulus,"Zetterstedt, 1850"
2513,17966,Metriocnemus martinii,"Thienemann, 1921"
2514,17967,Metriocnemus obscuripes,"Holmgren, 1869"
2515,18001,Micrambe vini,"Panzer, 1797"
2516,18025,Flabellina gracilis,"Alder & Hancock, 1844"
2517,18032,Cryptocyclops bicolor,"Sars, 1863"
2518,18043,Microdon eggeri,"Mik, 1897"
2519,18059,Microgaster auriculata,"Fabricius, 1804"
2520,18089,Micrommata roseum,"Clerck, 1757"
2521,18095,Micromyia lucorum,"Rondani, 1840"
2522,18116,Microphor velutinus,"Macquart, 1827"
2523,18122,Rhynchodemus terrestris,"Müller, 1774"
2524,18156,Microplontus figuratus,"Gyllenhal, 1837"
2525,18165,Micropsectra subnitens,"Goetghebuer, 1928"
2526,18167,Micropsectra gmundensis,"Egger, 1863"
2527,18167,Micropsectra praecox,"Wiedemann, 1818"
2528,18189,Dirhagus lepidus,"Rosenhauer, 1847"
2529,18190,Dirhagus pygmaeus,"Fabricius, 1793"
2530,18198,Microstella norvegica,"Boeck, 1865"
2531,18200,Microsoma delicatum,"Meigen, 1824"
2532,18200,Microsoma viduum,"Egger, 1860"
2533,18212,Tritia minuta,"Willmann, 1919"
2534,18224,Diorchestes consanguineus,"Oudemans, 1908"
2535,18243,Miltogramma pilitarsis,"Rondani, 1859"
2536,18247,Chlamys varia,"Linnaeus, 1758"
2537,18254,Acanthoscelides mimosae,"Fabricius, 1781"
2538,18262,Mimus polyglottus,"Linnaeus, 1758"
2539,18265,Minettia rivosa,"Meigen, 1826"
2540,18272,Minettia uncinata,"De Meijere, 1907"
2541,18288,Oribata fusigera,"Michael, 1884"
2542,18302,Trionymus subterraneus,"Newstead, 1893"
2543,18325,Mitostoma chrysomelas,"Spoek, 1963"
2544,18327,Zercon sellnicki,"Schweitzer, 1948"
2545,18347,Mochlonyx culiciformis,"De Geer, 1776"
2546,18353,Modiolus phaseolina,"Philippi, 1844"
2547,18353,Modiolus phaseolinus,"Philippi, 1844"
2548,18357,Tellina donacina,"Linnaeus, 1758"
2549,18358,Ostroumovia inkermanica,"Paltschikowa-Ostroumova, 1925"
2550,18362,Mogulones cruciger,"Herbst, 1784"
2551,18371,Pempelia obductella,"Zeller, 1839"
2552,18388,Molophilus armatus,"De Meijere, 1918"
2553,18393,Molophilus ochrescens,"Edwards, 1938"
2554,18396,Molophilus bifilatus,"Verrall, 1886"
2555,18403,Molophilus propinquus,"De Meijere, 1920"
2556,18432,Monardia halterata,"Zetterstedt, 1852"
2557,18432,Xylopriona atra,"Meigen, 1804"
2558,18433,Monardia vanderwulpi,"De Meijere, 1899"
2559,18436,Monarthropalpus buxi,"Laboulbène, 1873"
2560,18437,Colpodia carolinae,"Felt, 1907"
2561,18449,Tryphon braccatus,"Gravenhorst, 1820"
2562,18451,Bremia subterranea,"Kieffer, 1898"
2563,18463,Paltodora cytisella,"Curtis, 1837"
2564,18474,Monoclona halterata,"Staeger, 1840"
2565,18475,Corophium acherusicum,"Costa, 1851"
2566,18476,Corophium insidiosum,"Crawford, 1937"
2567,18497,Alloptes palmates,"Canestrini, 1897"
2568,18497,Proctophyllodes microphylla,"Mégnin, 1877"
2569,18516,Monopelopia ferruginicollis,"Meigen, 1818"
2570,18517,Monophadnoides geniculatus,"Hartig, 1837"
2571,18559,Pterodectes cylindrica,"Robin, 1877"
2572,18573,Mordellistena micantoides,"Ermisch, 1954"
2573,18593,Morellia curvipes,"Macquart, 1834"
2574,18601,Eremaeus longilamellatus,"Oudemans, 1900"
2575,18601,Lauroppia neerlandica,"Oudemans, 1900"
2576,18614,Mosillus arcuatus,"Latreille, 1805"
2577,18619,Motacilla flava,"Michahelles, 1830"
2578,18625,Cryptopygus gisini,"Massoud & Rapoport, 1968"
2579,18625,Isotomina caeca,"Gisin, 1960"
2580,18625,Mucrosomia gisini,"Massoud & Rapoport, 1968"
2581,18635,Rhodacarus denticulatus,"Berlese, 1921"
2582,18635,Rhodacarus guevarai,"Guevara-Benitez, 1974"
2583,18644,Musca corvina,"Fabricius, 1781"
2584,18645,Musca aurifacies,"Robineau-Desvoidy, 1830"
2585,18652,Muscina assimilis,"Fallén, 1823"
2586,18652,Muscina caesia,"Robineau-Desvoidy, 1863"
2587,18654,Muscina pabulorum,"Fallén, 1817"
2588,18660,Musculus svecicus,"Fabricius, 1788"
2589,18661,Modiolarca subpicta,"Cantraine, 1835"
2590,18661,Musculus marmoratus,"Cantraine, 1835"
2591,18661,Musculus subpicta,"Cantraine, 1835"
2592,18663,Mustela putorius,"Linnaeus, 1758"
2593,18677,Mycetobia validinervis,"Zetterstedt, 1850"
2594,18690,Mycetophila guttata,"Dziedzicki, 1884"
2595,18693,Mycetophila lunata,"Macquart, 1834"
2596,18697,Mycetophila obscura,"Dziedzicki, 1884"
2597,18698,Mycetophila nebulosa,"Edwards, 1913"
2598,18703,Mycetophila punctata,"Meigen, 1804"
2599,18711,Mycetophila dimidiata,"Staeger, 1840"
2600,18711,Mycetophila ocelus,"Walker, 1848"
2601,18713,Mycetophila bimaculata,"Fabricius, 1805"
2602,18744,Mycetoporus splendens,"Marsham, 1802"
2603,18747,Mycetoporus solidicornis,"Pandellé, 1869"
2604,18753,Isodiplosis deutera,"Milne, 1960"
2605,18753,Isodiplosis involuta,"Rübsaamen, 1910"
2606,18753,Mycodiplosis plasmoparae,"Rübsaamen, 1906"
2607,18756,Mycomya flava,"Winnertz, 1863"
2608,18757,Mycomya incisurata,"Zetterstedt, 1838"
2609,18759,Mycomya alacris,"Winnertz, 1863"
2610,18760,Mycomya lucorum,"Winnertz, 1863"
2611,18768,Mycomya limbata,"Winnertz, 1863"
2612,18777,Mycomya apicalis,"Winnertz, 1863"
2613,18779,Mycomya fissa,"Lundström, 1911"
2614,18779,Mycomya notabilis,"Staeger, 1840"
2615,18781,Mycophaga fungorum,"De Geer, 1776"
2616,18781,Mycophaga rufiventris,"Macquart, 1835"
2617,18782,Mycophila barnesi,"Edwards, 1938"
2618,18793,Mydaea pagana,"Fabricius, 1794"
2619,18793,Mydaea scutellaris,"Robineau-Desvoidy, 1830"
2620,18794,Mydaea tincta,"Zetterstedt, 1845"
2621,18796,Mydaea detrita,"Zetterstedt, 1845"
2622,18799,Myennis fasciata,"Fabricius, 1805"
2623,18800,Anoetus dionychus,"Oudemans, 1910"
2624,18801,Acarus muscarum,"Linnaeus, 1758"
2625,18828,Myocoptes glareoli,"Samsinak, 1957"
2626,18828,Myocoptes jamesoni,"Radford, 1955"
2627,18829,Listophorus larisi,"Voroboiv, 1938"
2628,18829,Sarcoptes musculinus,"Koch, 1836"
2629,18831,Clethrionomys glareolus,"Schreber, 1780"
2630,18834,Myolepta luteola,"Gmelin, 1790"
2631,18848,Myopa strandi,"Duda, 1940"
2632,18842,Myopa extricata,"Collin, 1960"
2633,18849,Myopina reflexa,"Robineau-Desvoidy, 1830"
2634,18853,Myospila hennigi,"Gregor & Povolny, 1959"
2635,18855,Myotis bechsteini,"Kuhl, 1817"
2636,18856,Myotis brandti,"Eversmann, 1845"
2637,18858,Myotis daubentoni,"Kuhl, 1817"
2638,18878,Xenusa uvida,"Erichson, 1840"
2639,18888,Myrmica microrubra,"Seifert, 1993"
2640,18893,Myrmica schenckioides,"Boer & Noordijk, 2005"
2641,18924,Mystacides azurea,"Linnaeus, 1761"
2642,18926,Mystacides nigra,"Linnaeus, 1758"
2643,18954,Myxexoristops arudinacea,"De Meijere, 1920"
2644,18954,Myxexoristops arudinea,"De Meijere, 1920"
2645,18986,Nacobbus serendipiticus,"Franklin, 1959"
2646,18992,Nais barbata,"Müller, 1773"
2647,18997,Nais elinguis,"Müller, 1773"
2648,19004,Nanhermannia ussurica,"Golosova, 1969"
2649,19006,Nanhermannia areolata,"Strenzke, 1953"
2650,19007,Nanhermannia dorsalis,"Jacot, 1937"
2651,19007,Nanhermannia nanus,"Nicolet, 1855"
2652,19014,Nanna leucochaeta,"De Meijere, 1907"
2653,19017,Troglodytes troglodytes,"Linnaeus, 1758"
2654,19019,Nanocladius bicolor,"Zetterstedt, 1838"
2655,19019,Nanocladius nanulus,"Van der Wulp, 1874"
2656,19038,Napomyza cineracea,"Hendel, 1920"
2657,19056,Natrix natrix,"Lacépède, 1789"
2658,19062,Neaera albicollis,"Meigen, 1824"
2659,19065,Achorutes muscorum,"Templeton, 1835"
2660,19096,Nelima semproni,"Szalay, 1951"
2661,19115,Nematinus abdominalis,"Panzer, 1798"
2662,19116,Nematinus willigkiae,"von Stein, 1926"
2663,19151,Nematus capreae,"Linnaeus, 1758"
2664,19157,Nematus melanaspis,"Hartig, 1840"
2665,19184,Nemopoda cylindrica,"Fabricius, 1794"
2666,19189,Nemorilla notabilis,"Meigen, 1824"
2667,19193,Nemotelus nigroaeneus,"Verhoeff, 1891"
2668,19198,Nemoura variegata,"Olivier, 1811"
2669,19205,Nemoura picteti,"Klapalek, 1900"
2670,19209,Amphitrite johnstoni,"Malmgren, 1865"
2671,19209,Neoamphitrite figulus,"Dallyell, 1853"
2672,19210,Neoascia floralis,"Meigen, 1822"
2673,19213,Neoascia aenea,"Meigen, 1822"
2674,19216,Neoascia dispar,"Meigen, 1822"
2675,19217,Neoascia imperfecta,"Van Doesburg, 1953"
2676,19218,Neobisium muscorum,"Leach, 1817"
2677,19226,Neobrachychthonius marginatus,"Moritz, 1976"
2678,19226,Neobranchychthonius magnus,"Moritz, 1976"
2679,19238,Sarcoptes laevis,"Railliet, 1885"
2680,19239,Caenorhinus aeneovirens,"Marsham, 1802"
2681,19240,Caenorhinus germanicus,"Herbst, 1797"
2682,19241,Caenorhinus interpunctatus,"Stephens, 1831"
2683,19242,Caenorhinus pauxillus,"Germar, 1824"
2684,19247,Asiorestia ferruginea,"Scopoli, 1763"
2685,19248,Asiorestia motschulskii,"Konstantinov, 1991"
2686,19249,Asiorestia transversa,"Marsham, 1802"
2687,19251,Janua brasiliensis,"Grube, 1872"
2688,19262,Machimus setosulus,"Zeller, 1840"
2689,19273,Neohaplegis laevigata,"Fallén, 1820"
2690,19287,Neoleria crepusculascens,"Schmitz, 1917"
2691,19289,Neolimnomyia dimidiata,"De Meijere, 1918"
2692,19292,Neolimnomyia leucophaea,"Meigen, 1818"
2693,19292,Neolimnomyia memoralis,"Meigen, 1818"
2694,19302,Hoplocephala bicornis,"Fabricius, 1777"
2695,19304,Paritamus geniculatus,"Meigen, 1820"
2696,19306,Neomyia caesarion,"Meigen, 1826"
2697,19316,Neopachygaster meromelaena,"Austen, 1901"
2698,19316,Neopachygaster orbitalis,"Wahlberg, 1854"
2699,19337,Pachycondyla unidentata,"Mayr, 1862"
2700,19347,Typhlodromus aceri,"Collyer, 1857"
2701,19348,Seiulus tiliarum,"Oudemans, 1930"
2702,19348,Typhlodromus tiliarum,"Oudemans, 1930"
2703,19349,Typhlodromus tuberculatus,"Wainstein, 1958"
2704,19350,Amblyseius aequisetus,"Wainstein, 1962"
2705,19350,Amblyseius agrestis,"Karg, 1960"
2706,19350,Typhlodromus agrestis,"Karg, 1960"
2707,19351,Amblyseius aurescens,"Athias-Henriot, 1961"
2708,19351,Lasioseius polonicus,"Willmann, 1949"
2709,19351,Typhlodromus alpinus,"Schweizer, 1922"
2710,19352,Amblyseius barkeri,"Hughes, 1948"
2711,19352,Amblyseius masiaka,"Blommers & Chazeau, 1974"
2712,19352,Amblyseius mckenziei,"Schuster & Pritchard, 1963"
2713,19352,Amblyseius mycophilus,"Karg, 1970"
2714,19352,Amblyseius oahuensis,"Prasad, 1968"
2715,19352,Amblyseius picketti,"Specht, 1968"
2716,19352,Amblyseius usitatus,"Van der Merwe, 1965"
2717,19353,Amblyseius bicaudus,"Wainstein, 1962"
2718,19353,Typhlodromus bicaudus,"Wainstein, 1962"
2719,19354,Typhlodromus californicus,"McGregor, 1954"
2720,19354,Typhlodromus chilenensis,"Dosse, 1958"
2721,19354,Typhlodromus mungeri,"McGregor, 1954"
2722,19355,Amblyseius callunae,"Willmann, 1952"
2723,19356,Amblyseius coprophilus,"Karg, 1970"
2724,19356,Amblyseius cucumeris,"Oudemans, 1930"
2725,19356,Typhlodromus cucumeris,"Oudemans, 1930"
2726,19356,Typhlodromus thripsi,"MacGill, 1939"
2727,19357,Iphidulus fallacis,"Garman, 1948"
2728,19358,Amblyseius reductus,"Wainstein, 1962"
2729,19359,Typhlodromus reticulatus,"Oudemans, 1930"
